,timestamp,ambient_temperature_[degree_celsius],electricity_price_[cent_per_kilowatt_hour],heat_pump_coefficient_of_performance,heat_pump_maximum_electrical_power_[watt],room_1_maximum_air_temperature_[degree_celsius],room_1_minimum_air_temperature_[degree_celsius],room_2_maximum_air_temperature_[degree_celsius],room_2_minimum_air_temperature_[degree_celsius],room_3_maximum_air_temperature_[degree_celsius],room_3_minimum_air_temperature_[degree_celsius],room_4_maximum_air_temperature_[degree_celsius],room_4_minimum_air_temperature_[degree_celsius],room_5_maximum_air_temperature_[degree_celsius],room_5_minimum_air_temperature_[degree_celsius],solar_radiation_[watt_per_square_meter]
136,2022-08-16 10:00:00+00:00,25.72,5.8,5.19,2366.49,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,818.46
137,2022-08-16 10:15:00+00:00,25.98,5.8,5.17,2384.33,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,589.48
138,2022-08-16 10:30:00+00:00,25.53,5.8,5.21,2354.14,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,391.34
139,2022-08-16 10:45:00+00:00,25.72,5.8,5.19,2366.71,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,612.96
140,2022-08-16 11:00:00+00:00,26.33,4.9,5.13,2407.65,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,794.63
141,2022-08-16 11:15:00+00:00,26.86,4.9,5.08,2444.66,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,928.66
142,2022-08-16 11:30:00+00:00,27.62,4.9,5.01,2499.02,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,936.99
143,2022-08-16 11:45:00+00:00,27.83,4.9,4.99,2514.14,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,923.98
144,2022-08-16 12:00:00+00:00,28.28,4.3,4.94,2547.55,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,877.26
145,2022-08-16 12:15:00+00:00,28.17,4.3,4.95,2539.32,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,614.7
146,2022-08-16 12:30:00+00:00,28.34,4.3,4.94,2552.55,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,855.04
147,2022-08-16 12:45:00+00:00,28.3,4.3,4.94,2549.55,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,635.01
148,2022-08-16 13:00:00+00:00,28.45,5.3,4.92,2560.85,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,814.88
149,2022-08-16 13:15:00+00:00,28.97,5.3,4.87,2600.08,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,792.56
150,2022-08-16 13:30:00+00:00,28.99,5.3,4.87,2601.63,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,765.46
151,2022-08-16 13:45:00+00:00,29.21,5.3,4.85,2619.24,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,733.84
152,2022-08-16 14:00:00+00:00,29.73,5.3,4.8,2660.31,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,701.74
153,2022-08-16 14:15:00+00:00,29.8,5.3,4.79,2665.37,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,674.42
154,2022-08-16 14:30:00+00:00,29.89,5.3,4.78,2672.86,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,643.6
155,2022-08-16 14:45:00+00:00,30.13,5.3,4.76,2692.51,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,605.02
156,2022-08-16 15:00:00+00:00,30.04,5.8,4.77,2685.22,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,572.23
157,2022-08-16 15:15:00+00:00,30.39,5.8,4.74,2713.18,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,529.67
158,2022-08-16 15:30:00+00:00,30.5,5.8,4.72,2722.22,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,482.16
159,2022-08-16 15:45:00+00:00,30.32,5.8,4.74,2707.44,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,440.33
160,2022-08-16 16:00:00+00:00,30.38,7.1,4.74,2712.9,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,393.11
161,2022-08-16 16:15:00+00:00,30.44,7.1,4.73,2717.83,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,343.99
162,2022-08-16 16:30:00+00:00,30.62,7.1,4.71,2732.4,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,295.56
163,2022-08-16 16:45:00+00:00,30.48,7.1,4.73,2721.12,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,246.62
164,2022-08-16 17:00:00+00:00,30.52,7.8,4.72,2724.14,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,205.25
165,2022-08-16 17:15:00+00:00,30.44,7.8,4.73,2717.55,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,167.94
166,2022-08-16 17:30:00+00:00,30.21,7.8,4.75,2698.47,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,128.74
