,timestamp,ambient_temperature_[degree_celsius],electricity_price_[cent_per_kilowatt_hour],heat_pump_coefficient_of_performance,heat_pump_maximum_electrical_power_[watt],room_1_maximum_air_temperature_[degree_celsius],room_1_minimum_air_temperature_[degree_celsius],room_2_maximum_air_temperature_[degree_celsius],room_2_minimum_air_temperature_[degree_celsius],room_3_maximum_air_temperature_[degree_celsius],room_3_minimum_air_temperature_[degree_celsius],room_4_maximum_air_temperature_[degree_celsius],room_4_minimum_air_temperature_[degree_celsius],room_5_maximum_air_temperature_[degree_celsius],room_5_minimum_air_temperature_[degree_celsius],solar_radiation_[watt_per_square_meter]
36,2022-06-06 09:00:00+00:00,21.53,5.8,5.6,2117.23,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,850.71
37,2022-06-06 09:15:00+00:00,21.99,5.8,5.56,2142.1,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,924.36
38,2022-06-06 09:30:00+00:00,22.1,5.8,5.55,2147.7,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,757.41
39,2022-06-06 09:45:00+00:00,22.08,5.8,5.55,2146.98,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,629.91
40,2022-06-06 10:00:00+00:00,21.29,5.8,5.63,2104.89,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,254.77
41,2022-06-06 10:15:00+00:00,20.89,5.8,5.67,2084.46,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,279.2
42,2022-06-06 10:30:00+00:00,20.29,5.8,5.72,2054.99,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,483.4
43,2022-06-06 10:45:00+00:00,21.15,5.8,5.64,2097.85,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,916.23
44,2022-06-06 11:00:00+00:00,21.86,5.5,5.57,2134.74,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,869.09
45,2022-06-06 11:15:00+00:00,22.0,5.5,5.56,2142.28,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,459.07
46,2022-06-06 11:30:00+00:00,21.47,5.5,5.61,2114.26,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,192.86
47,2022-06-06 11:45:00+00:00,21.11,5.5,5.64,2095.63,27.4,24.8,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,283.85
48,2022-06-06 12:00:00+00:00,21.44,4.8,5.61,2112.86,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,420.77
49,2022-06-06 12:15:00+00:00,21.88,4.8,5.57,2135.81,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,461.51
50,2022-06-06 12:30:00+00:00,22.12,4.8,5.55,2148.79,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,258.07
51,2022-06-06 12:45:00+00:00,22.71,4.8,5.49,2181.7,29.4,22.8,29.4,22.8,29.4,22.8,27.4,24.8,29.4,22.8,758.59
52,2022-06-06 13:00:00+00:00,23.46,4.8,5.41,2224.98,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,799.7
53,2022-06-06 13:15:00+00:00,23.61,4.8,5.4,2233.86,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,602.47
54,2022-06-06 13:30:00+00:00,23.06,4.8,5.45,2201.67,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,199.49
55,2022-06-06 13:45:00+00:00,22.31,4.8,5.53,2159.46,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,44.96
56,2022-06-06 14:00:00+00:00,21.18,5.1,5.64,2099.39,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,141.52
57,2022-06-06 14:15:00+00:00,20.74,5.1,5.68,2077.11,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,292.91
58,2022-06-06 14:30:00+00:00,21.49,5.1,5.61,2115.3,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,299.65
59,2022-06-06 14:45:00+00:00,21.74,5.1,5.58,2128.33,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,265.3
60,2022-06-06 15:00:00+00:00,21.74,5.8,5.58,2128.51,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,188.6
61,2022-06-06 15:15:00+00:00,21.68,5.8,5.59,2125.14,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,172.93
62,2022-06-06 15:30:00+00:00,21.57,5.8,5.6,2119.33,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,125.52
63,2022-06-06 15:45:00+00:00,21.39,5.8,5.62,2110.25,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,127.3
64,2022-06-06 16:00:00+00:00,21.3,6.0,5.63,2105.58,27.4,24.8,29.4,22.8,29.4,22.8,29.4,22.8,29.4,22.8,152.1
