;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2022-12-12 00:00:00;22.4;22.4;22.4;22.4;22.4;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4768.0;3526.4;0.24;1790.5;1790.5;1790.5;1790.5;1790.5;2.54;0.28;0.86;0.3;0.74
1;2022-12-12 00:15:00;22.7;22.7;22.7;22.7;22.7;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4766.1;3690.9;0.26;1872.1;1872.1;1872.1;1872.1;1872.1;2.54;0.28;0.88;0.34;0.77
2;2022-12-12 00:30:00;22.9;22.9;22.9;22.9;22.9;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4766.4;3860.8;0.27;1958.6;1958.6;1958.6;1958.6;1958.6;2.54;0.28;0.9;0.32;0.81
3;2022-12-12 00:45:00;23.2;23.2;23.2;23.2;23.2;0.69;0.69;0.69;0.69;0.69;3.46;0.69;0.0;4764.2;3945.3;0.27;1999.1;1999.1;1999.1;1999.1;1999.1;2.53;0.28;0.91;0.31;0.83
4;2022-12-12 01:00:00;23.4;23.4;23.4;23.4;23.4;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4760.1;3941.8;0.27;1993.1;1993.1;1993.1;1993.1;1993.1;2.53;0.27;0.91;0.29;0.83
5;2022-12-12 01:15:00;23.6;23.6;23.6;23.6;23.6;0.73;0.73;0.73;0.73;0.73;3.64;0.73;0.0;4757.5;4026.8;0.28;2033.4;2033.4;2033.4;2033.4;2033.4;2.52;0.27;0.92;0.27;0.85
6;2022-12-12 01:30:00;23.7;23.7;23.7;23.7;23.7;0.74;0.74;0.74;0.74;0.74;3.71;0.74;0.0;4755.8;4202.3;0.29;2120.2;2120.2;2120.2;2120.2;2120.2;2.52;0.27;0.94;0.26;0.88
7;2022-12-12 01:45:00;23.9;23.9;23.9;23.9;23.9;0.75;0.75;0.75;0.75;0.75;3.75;0.75;0.0;4744.3;4281.7;0.29;2148.2;2148.2;2148.2;2148.2;2148.2;2.51;0.27;0.95;0.25;0.9
8;2022-12-12 02:00:00;23.6;23.6;23.6;23.6;23.6;0.76;0.76;0.76;0.76;0.76;3.82;0.76;0.0;4731.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.49;0.27;0.98;0.24;0.0
9;2022-12-12 02:15:00;23.3;23.3;23.3;23.3;23.3;0.74;0.74;0.74;0.74;0.74;3.71;0.74;0.0;4723.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.49;0.27;0.99;0.26;0.0
