;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2023-01-16 00:00:00;22.6;22.6;22.6;22.6;22.6;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4736.3;4456.4;0.07;2651.5;2651.5;2651.5;2651.5;2651.5;2.97;0.06;0.97;0.3;0.94
1;2023-01-16 00:15:00;23.0;23.0;23.0;23.0;23.0;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4733.9;4362.8;0.07;2598.6;2598.6;2598.6;2598.6;2598.6;2.98;0.06;0.96;0.33;0.92
2;2023-01-16 00:30:00;23.4;23.4;23.4;23.4;23.4;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4726.7;4176.5;0.06;2495.8;2495.8;2495.8;2495.8;2495.8;2.99;0.06;0.94;0.3;0.88
3;2023-01-16 00:45:00;23.7;23.7;23.7;23.7;23.7;0.73;0.73;0.73;0.73;0.73;3.64;0.73;0.0;4724.7;4086.4;0.06;2444.1;2444.1;2444.1;2444.1;2444.1;2.99;0.06;0.93;0.27;0.86
4;2023-01-16 01:00:00;23.9;23.9;23.9;23.9;23.9;0.75;0.75;0.75;0.75;0.75;3.75;0.75;0.0;4730.4;3831.6;0.06;2285.9;2285.9;2285.9;2285.9;2285.9;2.98;0.06;0.9;0.25;0.81
5;2023-01-16 01:15:00;23.5;23.5;23.5;23.5;23.5;0.76;0.76;0.76;0.76;0.76;3.82;0.76;0.0;4740.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.97;0.06;0.94;0.24;0.0
6;2023-01-16 01:30:00;23.2;23.2;23.2;23.2;23.2;0.74;0.74;0.74;0.74;0.74;3.68;0.74;0.0;4752.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.95;0.06;0.97;0.26;0.0
7;2023-01-16 01:45:00;23.7;23.7;23.7;23.7;23.7;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4756.7;4662.1;0.07;2745.8;2745.8;2745.8;2745.8;2745.8;2.94;0.06;0.99;0.29;0.98
8;2023-01-16 02:00:00;24.1;24.1;24.1;24.1;24.1;0.75;0.75;0.75;0.75;0.75;3.75;0.75;0.0;4758.8;4758.8;0.07;2799.6;2799.6;2799.6;2799.6;2799.6;2.94;0.06;1.0;0.25;1.0
9;2023-01-16 02:15:00;23.7;23.7;23.7;23.7;23.7;0.78;0.78;0.78;0.78;0.78;3.89;0.78;0.0;4756.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.94;0.06;0.99;0.22;0.0
