,timestamp,costs_[cent],heat_pump_electrical_power_[watt],heat_pump_modulation_degree,room_1_air_temperature_[degree_celsius],room_1_heat_flow_[watt],room_2_air_temperature_[degree_celsius],room_2_heat_flow_[watt],room_3_air_temperature_[degree_celsius],room_3_heat_flow_[watt],room_4_air_temperature_[degree_celsius],room_4_heat_flow_[watt],room_5_air_temperature_[degree_celsius],room_5_heat_flow_[watt],thermal_discomfort_[kelvin]
0,2022-05-30 00:00:00+00:00,0.0,0.0,0.0,26.1,0.0,26.1,0.0,26.1,-0.0,26.1,0.0,26.1,-0.0,0.0
1,2022-05-30 00:15:00+00:00,0.0,0.0,0.0,25.85,0.0,25.85,0.0,25.85,-0.0,25.79,0.0,25.75,0.0,0.0
2,2022-05-30 00:30:00+00:00,0.0,0.0,0.0,25.72,0.0,25.72,0.0,25.72,0.0,25.61,0.0,25.56,-0.0,0.0
3,2022-05-30 00:45:00+00:00,0.0,0.0,0.0,25.6,0.0,25.6,0.0,25.6,-0.0,25.45,0.0,25.37,0.0,0.0
4,2022-05-30 01:00:00+00:00,0.0,0.0,0.0,25.49,-0.0,25.49,0.0,25.49,0.0,25.29,0.0,25.19,0.0,0.0
5,2022-05-30 01:15:00+00:00,0.0,0.0,0.0,25.38,0.0,25.38,0.0,25.38,-0.0,25.13,0.0,25.0,0.0,0.0
6,2022-05-30 01:30:00+00:00,0.0,0.0,0.0,25.27,0.0,25.27,-0.0,25.27,-0.0,24.97,0.0,24.82,0.0,0.0
7,2022-05-30 01:45:00+00:00,0.0,0.0,0.0,25.16,0.0,25.16,-0.0,25.16,-0.0,24.8,0.0,24.63,0.0,0.0
8,2022-05-30 02:00:00+00:00,0.0,0.0,0.0,25.05,0.0,25.05,0.0,25.05,-0.0,24.64,0.0,24.44,0.0,0.0
9,2022-05-30 02:15:00+00:00,0.0,0.0,0.0,24.94,0.0,24.94,-0.0,24.93,-0.0,24.48,0.0,24.26,0.0,0.0
10,2022-05-30 02:30:00+00:00,0.0,0.0,0.0,24.83,0.0,24.83,0.0,24.83,-0.0,24.32,0.0,24.08,0.0,0.0
11,2022-05-30 02:45:00+00:00,0.0,0.0,0.0,24.71,0.0,24.71,0.0,24.71,-0.0,24.16,0.0,23.89,0.0,0.0
12,2022-05-30 03:00:00+00:00,0.0,0.0,0.0,24.6,-0.0,24.6,0.0,24.6,-0.0,24.0,0.0,23.71,0.0,0.0
13,2022-05-30 03:15:00+00:00,0.0,0.0,0.0,24.49,0.0,24.49,0.0,24.49,-0.0,23.83,0.0,23.53,0.0,0.0
14,2022-05-30 03:30:00+00:00,0.0,0.0,0.0,24.38,-0.0,24.38,0.0,24.38,-0.0,23.68,0.0,23.35,0.0,0.0
15,2022-05-30 03:45:00+00:00,0.0,0.0,0.0,24.27,0.0,24.27,0.0,24.27,0.0,23.51,0.0,23.16,-0.0,0.0
16,2022-05-30 04:00:00+00:00,0.0,0.0,0.0,24.16,-0.0,24.16,0.0,24.16,-0.0,23.35,0.0,22.98,-0.0,0.0
