;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2022-12-05 00:00:00;22.2;22.2;22.2;22.2;22.2;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4826.4;1245.2;0.06;689.2;689.2;689.2;689.2;689.2;2.77;0.2;0.86;0.3;0.26
1;2022-12-05 00:15:00;22.4;22.4;22.4;22.4;22.4;0.64;0.64;0.64;0.64;0.64;3.21;0.64;0.0;4826.6;1516.9;0.07;839.3;839.3;839.3;839.3;839.3;2.77;0.19;0.88;0.36;0.31
2;2022-12-05 00:30:00;22.5;22.5;22.5;22.5;22.5;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4826.2;1472.7;0.07;815.5;815.5;815.5;815.5;815.5;2.77;0.19;0.89;0.34;0.31
3;2022-12-05 00:45:00;22.6;22.6;22.6;22.6;22.6;0.66;0.66;0.66;0.66;0.66;3.32;0.66;0.0;4826.4;1474.5;0.07;816.2;816.2;816.2;816.2;816.2;2.77;0.19;0.91;0.34;0.31
4;2022-12-05 01:00:00;22.7;22.7;22.7;22.7;22.7;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4827.1;1490.9;0.07;823.8;823.8;823.8;823.8;823.8;2.76;0.18;0.94;0.33;0.31
5;2022-12-05 01:15:00;22.8;22.8;22.8;22.8;22.8;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4827.4;1474.1;0.07;813.8;813.8;813.8;813.8;813.8;2.76;0.18;0.95;0.32;0.31
6;2022-12-05 01:30:00;22.8;22.8;22.8;22.8;22.8;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4827.3;1456.5;0.07;804.2;804.2;804.2;804.2;804.2;2.76;0.18;0.96;0.31;0.3
7;2022-12-05 01:45:00;22.9;22.9;22.9;22.9;22.9;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4826.2;1456.1;0.07;806.4;806.4;806.4;806.4;806.4;2.77;0.18;0.96;0.31;0.3
8;2022-12-05 02:00:00;23.0;23.0;23.0;23.0;23.0;0.69;0.69;0.69;0.69;0.69;3.46;0.69;0.0;4827.1;1423.3;0.06;786.4;786.4;786.4;786.4;786.4;2.76;0.18;0.96;0.31;0.29
9;2022-12-05 02:15:00;23.0;23.0;23.0;23.0;23.0;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4827.0;1404.7;0.06;776.3;776.3;776.3;776.3;776.3;2.76;0.18;0.97;0.3;0.29
10;2022-12-05 02:30:00;23.1;23.1;23.1;23.1;23.1;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4825.9;1418.8;0.06;786.3;786.3;786.3;786.3;786.3;2.77;0.17;0.98;0.3;0.29
11;2022-12-05 02:45:00;23.1;23.1;23.1;23.1;23.1;0.71;0.71;0.71;0.71;0.71;3.54;0.71;0.0;4824.2;1398.7;0.06;777.8;777.8;777.8;777.8;777.8;2.78;0.17;0.99;0.29;0.29
12;2022-12-05 03:00:00;23.2;23.2;23.2;23.2;23.2;0.71;0.71;0.71;0.71;0.71;3.54;0.71;0.0;4822.7;1412.4;0.06;787.5;787.5;787.5;787.5;787.5;2.79;0.16;1.0;0.29;0.29
13;2022-12-05 03:15:00;23.2;23.2;23.2;23.2;23.2;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4822.0;1253.7;0.06;700.0;700.0;700.0;700.0;700.0;2.79;0.19;0.91;0.29;0.26
14;2022-12-05 03:30:00;23.0;23.0;23.0;23.0;23.0;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4821.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.79;0.21;0.85;0.29;0.0
15;2022-12-05 03:45:00;22.8;22.8;22.8;22.8;22.8;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4820.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.23;0.84;0.3;0.0
16;2022-12-05 04:00:00;23.0;23.0;23.0;23.0;23.0;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4820.2;1257.4;0.08;703.9;703.9;703.9;703.9;703.9;2.8;0.25;0.83;0.31;0.26
17;2022-12-05 04:15:00;23.1;23.1;23.1;23.1;23.1;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4816.8;1204.2;0.08;677.4;677.4;677.4;677.4;677.4;2.81;0.26;0.82;0.3;0.25
18;2022-12-05 04:30:00;22.9;22.9;22.9;22.9;22.9;0.71;0.71;0.71;0.71;0.71;3.54;0.71;0.0;4810.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.83;0.27;0.81;0.29;0.0
19;2022-12-05 04:45:00;22.8;22.8;22.8;22.8;22.8;0.69;0.69;0.69;0.69;0.69;3.46;0.69;0.0;4806.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;0.28;0.8;0.31;0.0
20;2022-12-05 05:00:00;22.7;22.7;22.7;22.7;22.7;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4810.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.83;0.29;0.77;0.31;0.0
21;2022-12-05 05:15:00;22.6;22.6;22.6;22.6;22.6;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4815.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.82;0.31;0.68;0.32;0.0
22;2022-12-05 05:30:00;22.6;22.6;22.6;22.6;22.6;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4817.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81;0.33;0.62;0.33;0.0
23;2022-12-05 05:45:00;22.6;22.6;22.6;22.6;22.6;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4816.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.81;0.35;0.58;0.33;0.0
24;2022-12-05 06:00:00;23.1;23.1;22.9;22.9;22.9;0.07;0.07;0.47;0.47;0.47;1.56;0.31;0.0;4814.3;1856.4;0.17;1249.3;1249.3;913.0;913.0;913.0;2.82;0.37;0.56;0.69;0.39
25;2022-12-05 06:15:00;23.4;23.4;23.1;23.1;23.1;0.11;0.11;0.49;0.49;0.49;1.69;0.34;0.0;4808.9;1749.4;0.17;1162.7;1162.7;879.8;879.8;879.8;2.84;0.38;0.55;0.66;0.36
26;2022-12-05 06:30:00;23.5;23.5;23.3;23.3;23.3;0.13;0.13;0.51;0.51;0.51;1.78;0.36;0.0;4807.0;1641.5;0.16;1082.4;1082.4;834.1;834.1;834.1;2.84;0.39;0.53;0.64;0.34
27;2022-12-05 06:45:00;23.6;23.6;23.3;23.3;23.3;0.14;0.14;0.52;0.52;0.52;1.84;0.37;0.0;4807.4;1490.8;0.15;981.0;981.0;758.4;758.4;758.4;2.84;0.4;0.49;0.63;0.31
28;2022-12-05 07:00:00;23.3;23.3;23.1;23.1;23.1;0.14;0.14;0.52;0.52;0.52;1.85;0.37;0.0;4806.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.84;0.41;0.32;0.63;0.0
29;2022-12-05 07:15:00;23.1;23.1;22.9;22.9;22.9;0.12;0.12;0.51;0.51;0.51;1.76;0.35;0.0;4803.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;0.4;0.35;0.65;0.0
30;2022-12-05 07:30:00;23.3;23.3;23.1;23.1;23.1;0.11;0.11;0.49;0.49;0.49;1.69;0.34;0.0;4802.9;1207.2;0.12;806.9;806.9;610.6;610.6;610.6;2.85;0.4;0.38;0.66;0.25
31;2022-12-05 07:45:00;23.5;23.5;23.2;23.2;23.2;0.12;0.12;0.51;0.51;0.51;1.76;0.35;0.0;4803.5;1274.5;0.13;846.4;846.4;647.7;647.7;647.7;2.85;0.4;0.41;0.65;0.27
32;2022-12-05 08:00:00;23.3;23.3;23.0;23.0;23.0;0.64;0.64;0.49;0.49;0.49;2.76;0.55;0.0;4802.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;0.4;0.46;0.45;0.0
33;2022-12-05 08:15:00;23.1;23.1;22.9;22.9;22.9;0.5;0.5;0.45;0.45;0.45;2.35;0.47;0.0;4803.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.85;0.4;0.46;0.53;0.0
34;2022-12-05 08:30:00;23.4;23.4;23.2;23.2;23.2;0.36;0.36;0.43;0.43;0.43;2.01;0.4;0.0;4806.7;1322.9;0.13;773.4;773.4;738.7;738.7;738.7;2.84;0.4;0.46;0.6;0.28
35;2022-12-05 08:45:00;23.5;23.5;23.3;23.3;23.3;0.57;0.57;0.49;0.49;0.49;2.61;0.52;0.0;4807.4;1201.9;0.12;667.3;667.3;693.8;693.8;693.8;2.84;0.4;0.47;0.48;0.25
36;2022-12-05 09:00:00;23.3;23.3;23.1;23.1;23.1;0.64;0.64;0.51;0.51;0.51;2.82;0.56;0.0;4802.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.86;0.4;0.47;0.44;0.0
37;2022-12-05 09:15:00;23.2;23.2;23.0;23.0;23.0;0.5;0.5;0.47;0.47;0.47;2.41;0.48;0.0;4794.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.88;0.41;0.35;0.52;0.0
38;2022-12-05 09:30:00;23.1;23.1;22.9;22.9;22.9;0.43;0.43;0.45;0.45;0.45;2.21;0.44;0.0;4784.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.41;0.29;0.56;0.0
39;2022-12-05 09:45:00;23.1;23.1;22.9;22.9;22.9;0.36;0.36;0.43;0.43;0.43;2.01;0.4;0.0;4785.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89;0.42;0.25;0.6;0.0
40;2022-12-05 10:00:00;23.0;23.0;22.8;22.8;22.8;0.36;0.36;0.43;0.43;0.43;2.01;0.4;0.0;4784.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.42;0.21;0.6;0.0
41;2022-12-05 10:15:00;23.0;23.0;22.8;22.8;22.8;0.29;0.29;0.41;0.41;0.41;1.81;0.36;0.0;4782.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;0.42;0.24;0.64;0.0
42;2022-12-05 10:30:00;23.0;23.0;22.8;22.8;22.8;0.29;0.29;0.41;0.41;0.41;1.81;0.36;0.0;4788.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89;0.41;0.27;0.64;0.0
