;Timestamp;Outside Temperature;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;thermalDiscomfort;T_ideal;P_Max;P_elect;Costs;Electricity Price;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Modulation Degree
0;2022-12-05 00:00:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4826.4;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;2.77;0.0
1;2022-12-05 00:15:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4826.6;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;2.77;0.0
2;2022-12-05 00:30:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4826.2;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;2.77;0.0
3;2022-12-05 00:45:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4826.4;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;2.77;0.0
4;2022-12-05 01:00:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4827.1;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.76;0.0
5;2022-12-05 01:15:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4827.4;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.76;0.0
6;2022-12-05 01:30:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4827.3;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.76;0.0
7;2022-12-05 01:45:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4826.2;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.77;0.0
8;2022-12-05 02:00:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4827.1;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.76;0.0
9;2022-12-05 02:15:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4827.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.76;0.0
10;2022-12-05 02:30:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4825.9;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.0;2.77;0.0
11;2022-12-05 02:45:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4824.2;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.0;2.78;0.0
12;2022-12-05 03:00:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4822.7;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;2.79;0.0
13;2022-12-05 03:15:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4822.0;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;2.79;0.0
14;2022-12-05 03:30:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4821.9;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;2.79;0.0
15;2022-12-05 03:45:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4820.8;0.0;0.0;0.23;0.0;0.0;0.0;0.0;0.0;2.8;0.0
16;2022-12-05 04:00:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4820.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;2.8;0.0
17;2022-12-05 04:15:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4816.8;0.0;0.0;0.26;0.0;0.0;0.0;0.0;0.0;2.81;0.0
18;2022-12-05 04:30:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4810.8;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.83;0.0
19;2022-12-05 04:45:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4806.3;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.85;0.0
20;2022-12-05 05:00:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4810.6;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;2.83;0.0
21;2022-12-05 05:15:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4815.2;0.0;0.0;0.31;0.0;0.0;0.0;0.0;0.0;2.82;0.0
