;Timestamp;Outside Temperature;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;thermalDiscomfort;T_ideal;P_Max;P_elect;Costs;Electricity Price;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Modulation Degree
0;2022-12-19 00:00:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4637.0;0.0;0.0;0.11;0.0;0.0;0.0;0.0;0.0;2.4;0.0
1;2022-12-19 00:15:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4633.4;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.4;0.0
2;2022-12-19 00:30:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4630.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.4;0.0
3;2022-12-19 00:45:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4640.7;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.41;0.0
4;2022-12-19 01:00:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4647.9;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0.0;2.41;0.0
5;2022-12-19 01:15:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4664.5;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0.0;2.43;0.0
6;2022-12-19 01:30:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4689.4;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.45;0.0
7;2022-12-19 01:45:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4712.8;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.47;0.0
8;2022-12-19 02:00:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4725.3;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.49;0.0
9;2022-12-19 02:15:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4722.6;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.48;0.0
10;2022-12-19 02:30:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4711.5;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.47;0.0
11;2022-12-19 02:45:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4721.6;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.48;0.0
12;2022-12-19 03:00:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4730.5;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;2.49;0.0
13;2022-12-19 03:15:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4734.7;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0.0;2.5;0.0
14;2022-12-19 03:30:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4743.1;0.0;0.0;0.09;0.0;0.0;0.0;0.0;0.0;2.51;0.0
15;2022-12-19 03:45:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4757.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;2.52;0.0
16;2022-12-19 04:00:00;0.0;21.4;21.4;21.4;21.4;21.4;0.0;0.0;4764.5;0.0;0.0;0.11;0.0;0.0;0.0;0.0;0.0;2.53;0.0
17;2022-12-19 04:15:00;0.0;22.0;22.0;22.0;22.0;22.0;0.0;0.0;4766.9;4766.9;0.15;0.13;2419.0;2419.0;2419.0;2419.0;2419.0;2.54;1.0
18;2022-12-19 04:30:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4762.9;4762.9;0.17;0.14;2411.7;2411.7;2411.7;2411.7;2411.7;2.53;1.0
