;Timestamp;Outside Temperature;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;thermalDiscomfort;T_ideal;P_Max;P_elect;Costs;Electricity Price;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Modulation Degree
0;2023-01-09 00:00:00;0.0;22.0;22.0;22.0;22.0;22.0;0.0;0.0;4541.7;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.16;0.0
1;2023-01-09 00:15:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4541.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.16;0.0
2;2023-01-09 00:30:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4521.5;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.18;0.0
3;2023-01-09 00:45:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4506.7;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.19;0.0
4;2023-01-09 01:00:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4493.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.2;0.0
5;2023-01-09 01:15:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4482.6;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;3.21;0.0
6;2023-01-09 01:30:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4463.9;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;3.23;0.0
7;2023-01-09 01:45:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4459.8;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;3.23;0.0
8;2023-01-09 02:00:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4457.2;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;3.24;0.0
9;2023-01-09 02:15:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4453.7;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;3.24;0.0
