timestamp,electricity_price,ambient_temperature,solar_radiation,heat_pump_cop,heat_pump_power_max,temperature_room_1_min,temperature_room_1_max,temperature_room_2_min,temperature_room_2_max,temperature_room_3_min,temperature_room_3_max,temperature_room_4_min,temperature_room_4_max,temperature_room_5_min,temperature_room_5_max,temperature_room_1_air,temperature_room_1_internal,discomfort_room_1,heat_flow_room_1,temperature_room_2_air,temperature_room_2_internal,discomfort_room_2,heat_flow_room_2,temperature_room_3_air,temperature_room_3_internal,discomfort_room_3,heat_flow_room_3,temperature_room_4_air,temperature_room_4_internal,discomfort_room_4,heat_flow_room_4,temperature_room_5_air,temperature_room_5_internal,discomfort_room_5,heat_flow_room_5,heat_flow_total,heat_pump_power,discomfort_total,costs
2022-12-12 00:00:00,0.27768,-0.7800000000000001,0.4826868000000001,2.538752912808521,4768.006284121933,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,23.0,23.0,0.0,0.024461550806635035,23.0,23.0,0.0,0.023648355044383618,23.0,23.0,0.0,0.0002312370828876679,23.0,23.0,0.0,0.0006799864048295471,23.0,23.0,0.0,0.00023123858137541389,0.049252367920111284,0.019400221136772762,0.0,0.00538705340525906
2022-12-12 00:15:00,0.2768374999999999,-0.8266666666666669,0.0,2.536175595635288,4766.1304918137175,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.918060400371413,22.99706777493104,0.0,0.02906162172050284,22.929270824632066,22.997856186830834,0.0,0.02770195180899989,22.919599150496005,22.997185903770795,0.0,0.00023139469669246273,22.91957671898859,22.997182114674946,0.0,0.0006823708530769573,22.925002561219088,22.997572813326354,0.0,0.00023139471562774142,0.05790873379489989,0.02283309321900257,0.0,0.006321056444015621
2022-12-12 00:30:00,0.275995,-0.8200000000000002,4.496256516666667,2.536543360689013,4766.399899931751,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.852251381819396,22.9893374932315,0.0,0.03946172616950083,22.870640409634248,22.992097069748574,0.0,0.036440137655392724,22.854736242066945,22.989747196973,0.0,0.00023167598953807733,22.85470929518965,22.989734329480736,0.0,0.0006860399534305292,22.86357396670339,22.99109860522319,0.0,0.00023167681236059253,0.07705125658022276,0.03037647917806261,0.0,0.00838375637074939
2022-12-12 00:45:00,0.2751525,-0.8733333333333335,2.0497637066666665,2.5336051343475736,4764.231293004783,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.799761466059863,22.97813242068803,0.0,0.052104834510789594,22.82280314790694,22.98359541658416,0.0,0.04639016818814873,22.802833934633878,22.978936790626822,0.0,0.00023180667917173123,22.802811926555044,22.978912075490864,0.0,0.0006882859656917015,22.813883503552123,22.98160709882555,0.0,0.00023180667018446238,0.09964690201398622,0.039330083706846534,0.0,0.010821770857148092
2022-12-12 01:00:00,0.27431,-0.9733333333333334,4.261525570666667,2.5281194181081132,4760.083707946907,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.75504888583175,22.964396832824683,0.0,0.06546514881590731,22.781258236672752,22.973000686302793,0.0,0.055964871547051,22.758507484061877,22.965654202449297,0.0,0.0002318144190789546,22.758494536208726,22.9656164036108,0.0,0.0006895234213607858,22.771058477975537,22.969852757136263,0.0,0.00023181440959151923,0.12258317261298958,0.04848788856055034,0.0,0.013300712711044564
2022-12-12 01:15:00,0.27318,-1.0333333333333332,0.9785969599999998,2.5248421905333327,4757.544846124431,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.71706798097281,22.948794600722444,0.0,0.13825001638919784,22.745629956162627,22.960788338087713,0.0,0.10050155428296274,22.720809358571966,22.95053561207455,0.0,0.000232043978973928,22.72080651102168,22.95048438782206,0.0,0.0006927398868044365,22.734478414983993,22.956379786300722,0.0,0.00023204396946042343,0.23990839850739934,0.0950191657153521,0.0,0.025957335690119883
2022-12-12 01:30:00,0.27205,-1.0733333333333333,2.906036320000001,2.5226631003950084,4755.831575216751,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,22.682720514716745,22.931799851037834,0.0,11996.14363450769,22.71319595060445,22.947313295047913,0.0,0.3685335469037303,22.686680846486258,22.934037821944653,0.0,0.00023222996598617812,22.686687499618333,22.933973324244366,0.0,0.0006955929735317305,22.701269521367227,22.9415874804517,0.0,0.00023222995646516277,11996.51332810749,4755.495621364989,0.0,1293.7325837923454
2022-12-12 01:45:00,0.27092,-1.3333333333333333,0.0,2.508604069945307,4744.301088366555,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,25.58227669573013,23.018614560335575,0.0,2917.352743430337,22.684686349326054,22.932856456328665,0.0,0.39541202984878654,22.65658413444292,22.91650667432267,0.0,0.00023202611626141397,22.656598825492136,22.91642932717888,0.0,0.0006949599609162429,22.672014637316856,22.92578466057646,0.0,0.0002320261067502052,2917.7493144723703,1163.0967793717978,0.0,315.10617946740746
2022-12-12 02:00:00,0.26979,-1.6066666666666665,1.8414815333333328,2.4940006269158945,4731.470346625473,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,25.678283994258905,23.19647005290224,0.0,0.8587246961919246,22.657192660895326,22.91761451507604,0.0,0.18270291422686405,22.62744773872743,22.898172080351745,0.0,0.00023169858454133555,22.62746838317195,22.898082388464136,0.0,0.0006932178575418794,22.643767191138362,22.909182862061336,0.0,0.00023169858050247683,1.0425842254413744,0.4180368738441915,0.0,0.11278216819442442
2022-12-12 02:15:00,0.2693225,-1.7666666666666668,0.0,2.4855248689085196,4723.63849782642,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,25.077912478990985,23.343836980793448,0.0,0.3024429254071578,22.63159093548068,22.901718590654216,0.0,0.21522509786347066,22.60014404003538,22.879182067928454,0.0,0.0002314491295559672,22.600168623619982,22.879080517832932,0.0,0.000692177639624799,22.61742781501207,22.891922902389044,0.0,0.00023144911817846387,0.5188230991579877,0.20873784271803364,0.0,0.05621779764542762
