;Timestamp;Outside Temperature;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;thermalDiscomfort;T_ideal;P_Max;P_elect;Costs;Electricity Price;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Modulation Degree
0;2022-12-12 00:00:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4768.0;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.54;0.0
1;2022-12-12 00:15:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4766.1;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.54;0.0
2;2022-12-12 00:30:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4766.4;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.54;0.0
3;2022-12-12 00:45:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4764.2;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.53;0.0
4;2022-12-12 01:00:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4760.1;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.53;0.0
5;2022-12-12 01:15:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4757.5;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.52;0.0
6;2022-12-12 01:30:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4755.8;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.52;0.0
7;2022-12-12 01:45:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4744.3;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.51;0.0
8;2022-12-12 02:00:00;0.0;21.4;21.4;21.4;21.4;21.4;0.0;0.0;4731.5;0.0;0.0;0.27;0.0;0.0;0.0;0.0;0.0;2.49;0.0
9;2022-12-12 02:15:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4723.6;4723.6;0.32;0.27;2348.1;2348.1;2348.1;2348.1;2348.1;2.49;1.0
10;2022-12-12 02:30:00;0.0;23.1;23.1;23.1;23.1;23.1;0.0;0.0;4716.9;4716.9;0.32;0.27;2338.2;2338.2;2338.2;2338.2;2338.2;2.48;1.0
11;2022-12-12 02:45:00;0.0;23.5;23.5;23.5;23.5;23.5;0.0;0.0;4714.2;4714.2;0.32;0.27;2334.2;2334.2;2334.2;2334.2;2334.2;2.48;1.0
12;2022-12-12 03:00:00;0.0;23.9;23.9;23.9;23.9;23.9;0.0;0.0;4704.8;4704.8;0.32;0.27;2320.7;2320.7;2320.7;2320.7;2320.7;2.47;1.0
13;2022-12-12 03:15:00;0.0;24.2;24.2;24.2;24.2;24.2;0.0;0.0;4683.1;4683.1;0.32;0.27;2290.5;2290.5;2290.5;2290.5;2290.5;2.45;1.0
14;2022-12-12 03:30:00;0.0;24.4;24.4;24.4;24.4;24.4;0.0;0.0;4666.4;4666.4;0.32;0.28;2268.1;2268.1;2268.1;2268.1;2268.1;2.43;1.0
15;2022-12-12 03:45:00;0.0;24.7;24.7;24.7;24.7;24.7;0.0;0.0;4651.5;4651.5;0.33;0.28;2248.7;2248.7;2248.7;2248.7;2248.7;2.42;1.0
16;2022-12-12 04:00:00;0.0;23.9;23.9;23.9;23.9;23.9;0.0;0.0;4652.7;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.42;0.0
17;2022-12-12 04:15:00;0.0;23.5;23.5;23.5;23.5;23.5;0.0;0.0;4648.3;0.0;0.0;0.31;0.0;0.0;0.0;0.0;0.0;2.41;0.0
18;2022-12-12 04:30:00;0.0;23.2;23.2;23.2;23.2;23.2;0.0;0.0;4639.5;0.0;0.0;0.34;0.0;0.0;0.0;0.0;0.0;2.41;0.0
19;2022-12-12 04:45:00;0.0;23.0;23.0;23.0;23.0;23.0;0.0;0.0;4632.5;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.4;0.0
20;2022-12-12 05:00:00;0.0;22.9;22.9;22.9;22.9;22.9;0.0;0.0;4626.0;0.0;0.0;0.39;0.0;0.0;0.0;0.0;0.0;2.4;0.0
21;2022-12-12 05:15:00;0.0;22.9;22.9;22.9;22.9;22.9;0.0;0.0;4619.3;0.0;0.0;0.42;0.0;0.0;0.0;0.0;0.0;2.39;0.0
22;2022-12-12 05:30:00;0.0;22.8;22.8;22.8;22.8;22.8;0.0;0.0;4619.7;0.0;0.0;0.45;0.0;0.0;0.0;0.0;0.0;2.39;0.0
23;2022-12-12 05:45:00;0.0;22.7;22.7;22.7;22.7;22.7;0.0;0.0;4589.6;0.0;0.0;0.48;0.0;0.0;0.0;0.0;0.0;2.37;0.0
24;2022-12-12 06:00:00;0.0;22.7;22.7;22.7;22.7;22.7;0.0;0.0;4583.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.36;0.0
25;2022-12-12 06:15:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4585.7;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;2.36;0.0
26;2022-12-12 06:30:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4604.1;0.0;0.0;0.53;0.0;0.0;0.0;0.0;0.0;2.38;0.0
27;2022-12-12 06:45:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4610.5;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;2.38;0.0
28;2022-12-12 07:00:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4615.5;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;2.39;0.0
29;2022-12-12 07:15:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4618.9;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;2.39;0.0
30;2022-12-12 07:30:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4624.7;0.0;0.0;0.53;0.0;0.0;0.0;0.0;0.0;2.39;0.0
31;2022-12-12 07:45:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4635.0;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;2.4;0.0
32;2022-12-12 08:00:00;0.0;22.3;22.3;22.3;22.3;22.3;0.44;0.0;4645.5;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.41;0.0
33;2022-12-12 08:15:00;0.0;22.3;22.3;22.3;22.3;22.3;0.51;0.0;4657.0;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.42;0.0
34;2022-12-12 08:30:00;0.0;22.3;22.3;22.3;22.3;22.3;0.58;0.0;4666.8;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.43;0.0
35;2022-12-12 08:45:00;0.0;22.3;22.3;22.3;22.3;22.3;0.64;0.0;4667.2;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.43;0.0
36;2022-12-12 09:00:00;0.0;22.2;22.2;22.2;22.2;22.2;0.69;0.0;4679.0;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.44;0.0
37;2022-12-12 09:15:00;0.0;22.2;22.2;22.2;22.2;22.2;0.74;0.0;4688.3;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.45;0.0
38;2022-12-12 09:30:00;0.0;22.2;22.2;22.2;22.2;22.2;0.78;0.0;4701.7;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.46;0.0
39;2022-12-12 09:45:00;0.0;22.2;22.2;22.2;22.2;22.2;0.83;0.0;4711.8;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.47;0.0
40;2022-12-12 10:00:00;0.0;22.1;22.1;22.1;22.1;22.1;0.86;0.0;4721.3;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.48;0.0
41;2022-12-12 10:15:00;0.0;22.1;22.1;22.1;22.1;22.1;0.9;0.0;4730.2;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.49;0.0
42;2022-12-12 10:30:00;0.0;22.1;22.1;22.1;22.1;22.1;0.94;0.0;4734.0;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.5;0.0
43;2022-12-12 10:45:00;0.0;22.1;22.1;22.1;22.1;22.1;0.97;0.0;4740.9;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.5;0.0
44;2022-12-12 11:00:00;0.0;22.1;22.1;22.1;22.1;22.1;0.93;0.0;4755.3;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.52;0.0
45;2022-12-12 11:15:00;0.0;22.1;22.1;22.1;22.1;22.1;0.94;0.0;4765.0;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.53;0.0
46;2022-12-12 11:30:00;0.0;22.1;22.1;22.1;22.1;22.1;0.93;0.0;4763.7;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.53;0.0
47;2022-12-12 11:45:00;0.0;22.1;22.1;22.1;22.1;22.1;0.97;0.0;4768.0;0.0;0.0;0.48;0.0;0.0;0.0;0.0;0.0;2.54;0.0
48;2022-12-12 12:00:00;0.0;22.1;22.1;22.1;22.1;22.1;0.51;0.0;4773.2;0.0;0.0;0.48;0.0;0.0;0.0;0.0;0.0;2.55;0.0
49;2022-12-12 12:15:00;0.0;22.0;22.0;22.0;22.0;22.0;0.53;0.0;4773.7;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.55;0.0
50;2022-12-12 12:30:00;0.0;22.0;22.0;22.0;22.0;22.0;0.56;0.0;4775.5;0.0;0.0;0.49;0.0;0.0;0.0;0.0;0.0;2.55;0.0
51;2022-12-12 12:45:00;0.0;22.0;22.0;22.0;22.0;22.0;0.6;0.0;4780.2;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.56;0.0
52;2022-12-12 13:00:00;0.0;22.0;22.0;22.0;22.0;22.0;0.61;0.0;4789.5;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.57;0.0
53;2022-12-12 13:15:00;0.0;22.0;22.0;22.0;22.0;22.0;0.63;0.0;4795.3;0.0;0.0;0.51;0.0;0.0;0.0;0.0;0.0;2.58;0.0
54;2022-12-12 13:30:00;0.0;21.9;21.9;21.9;21.9;21.9;0.65;0.0;4790.2;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;2.57;0.0
55;2022-12-12 13:45:00;0.0;21.9;21.9;21.9;21.9;21.9;0.67;0.0;4795.5;0.0;0.0;0.53;0.0;0.0;0.0;0.0;0.0;2.58;0.0
56;2022-12-12 14:00:00;0.0;21.9;21.9;21.9;21.9;21.9;0.69;0.0;4797.5;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;2.59;0.0
57;2022-12-12 14:15:00;0.0;21.9;21.9;21.9;21.9;21.9;0.71;0.0;4802.2;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;2.6;0.0
58;2022-12-12 14:30:00;0.0;21.8;21.8;21.8;21.8;21.8;0.75;0.0;4799.3;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;2.59;0.0
59;2022-12-12 14:45:00;0.0;21.8;21.8;21.8;21.8;21.8;0.79;0.0;4794.9;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;2.58;0.0
60;2022-12-12 15:00:00;0.0;21.7;21.7;21.7;21.7;21.7;0.83;0.0;4789.9;0.0;0.0;0.56;0.0;0.0;0.0;0.0;0.0;2.57;0.0
61;2022-12-12 15:15:00;0.0;22.7;22.7;22.7;22.7;22.7;0.88;0.0;4780.0;4780.0;0.68;0.57;2443.8;2443.8;2443.8;2443.8;2443.8;2.56;1.0
62;2022-12-12 15:30:00;0.0;23.4;23.4;23.4;23.4;23.4;0.0;0.0;4762.6;4762.6;0.68;0.57;2411.2;2411.2;2411.2;2411.2;2411.2;2.53;1.0
