,timestamp,costs_[cent],heat_pump_electrical_power_[watt],heat_pump_modulation_degree,price_factor,room_1_air_temperature_[degree_celsius],room_1_heat_flow_[watt],room_2_air_temperature_[degree_celsius],room_2_heat_flow_[watt],room_3_air_temperature_[degree_celsius],room_3_heat_flow_[watt],room_4_air_temperature_[degree_celsius],room_4_heat_flow_[watt],room_5_air_temperature_[degree_celsius],room_5_heat_flow_[watt],storage_1,storage_2,storage_3,storage_4,storage_5,storage_average,storage_factor,storage_total,thermal_discomfort_[kelvin]
0,2022-08-08 00:00:00+00:00,0.0,0.0,0.0,0.42,25.9,0.0,25.9,0.0,25.9,0.0,25.9,0.0,25.9,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,2.5,0.0
1,2022-08-08 00:15:00+00:00,0.0,0.0,0.0,0.42,25.8,0.0,25.8,0.0,25.8,0.0,25.8,0.0,25.7,0.0,1.0,1.0,1.0,1.0,1.0,0.78,0.0,3.88,0.0
2,2022-08-08 00:30:00+00:00,0.0,0.0,0.0,0.42,25.8,0.0,25.8,0.0,25.8,0.0,25.7,0.0,25.6,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,4.02,0.0
3,2022-08-08 00:45:00+00:00,0.0,0.0,0.0,0.42,25.7,0.0,25.7,0.0,25.7,0.0,25.6,0.0,25.5,0.0,1.0,1.0,1.0,1.0,1.0,0.81,0.0,4.07,0.0
4,2022-08-08 01:00:00+00:00,0.0,0.0,0.0,0.42,25.6,0.0,25.6,0.0,25.6,0.0,25.5,0.0,25.4,0.0,1.0,1.0,1.0,1.0,1.0,0.84,0.0,4.2,0.0
5,2022-08-08 01:15:00+00:00,0.0,0.0,0.0,0.42,25.6,0.0,25.6,0.0,25.6,0.0,25.4,0.0,25.3,0.0,1.0,1.0,1.0,1.0,1.0,0.86,0.0,4.32,0.0
6,2022-08-08 01:30:00+00:00,0.0,0.0,0.0,0.42,25.5,0.0,25.5,0.0,25.5,0.0,25.3,0.0,25.1,0.0,1.0,1.0,1.0,1.0,1.0,0.87,0.0,4.37,0.0
7,2022-08-08 01:45:00+00:00,0.0,0.0,0.0,0.42,25.4,0.0,25.4,0.0,25.4,0.0,25.1,0.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0,4.52,0.0
8,2022-08-08 02:00:00+00:00,0.0,0.0,0.0,0.62,25.3,0.0,25.3,0.0,25.3,0.0,25.0,0.0,24.9,0.0,1.0,1.0,1.0,1.0,1.0,0.94,0.0,4.68,0.0
9,2022-08-08 02:15:00+00:00,0.0,0.0,0.0,0.62,25.3,0.0,25.3,0.0,25.3,0.0,24.9,0.0,24.8,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0,4.77,0.0
10,2022-08-08 02:30:00+00:00,0.0,0.0,0.0,0.62,25.2,0.0,25.2,0.0,25.2,0.0,24.8,0.0,24.6,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0,4.77,0.0
11,2022-08-08 02:45:00+00:00,0.0,0.0,0.0,0.62,25.1,0.0,25.1,0.0,25.1,0.0,24.7,0.0,24.5,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.0,4.85,0.0
12,2022-08-08 03:00:00+00:00,0.0,0.0,0.0,0.62,25.0,0.0,25.0,0.0,25.0,0.0,24.6,0.0,24.4,0.0,1.0,1.0,1.0,1.0,1.0,0.98,0.0,4.92,0.0
13,2022-08-08 03:15:00+00:00,0.0,0.0,0.0,0.62,24.9,0.0,24.9,0.0,24.9,0.0,24.5,0.0,24.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
14,2022-08-08 03:30:00+00:00,0.0,0.0,0.0,0.62,24.9,0.0,24.9,0.0,24.9,0.0,24.4,0.0,24.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
15,2022-08-08 03:45:00+00:00,0.0,0.0,0.0,0.62,24.8,0.0,24.8,0.0,24.8,0.0,24.2,0.0,24.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
16,2022-08-08 04:00:00+00:00,0.0,0.0,0.0,0.62,24.7,0.0,24.7,0.0,24.7,0.0,24.1,0.0,23.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
17,2022-08-08 04:15:00+00:00,0.0,0.0,0.0,0.62,24.6,0.0,24.6,0.0,24.6,0.0,24.0,0.0,23.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
18,2022-08-08 04:30:00+00:00,0.0,0.0,0.0,0.62,24.6,0.0,24.6,0.0,24.6,0.0,23.9,0.0,23.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
19,2022-08-08 04:45:00+00:00,0.0,0.0,0.0,0.62,24.5,0.0,24.5,0.0,24.5,0.0,23.8,0.0,23.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
20,2022-08-08 05:00:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.4,0.0,23.7,0.0,23.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
21,2022-08-08 05:15:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.4,0.0,23.7,0.0,23.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
22,2022-08-08 05:30:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.4,0.0,23.6,0.0,23.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
23,2022-08-08 05:45:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.3,0.0,23.6,0.0,23.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
24,2022-08-08 06:00:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.3,0.0,23.6,0.0,23.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
25,2022-08-08 06:15:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.4,0.0,23.6,0.0,23.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
26,2022-08-08 06:30:00+00:00,0.0,0.0,0.0,0.62,24.4,0.0,24.4,0.0,24.4,0.0,23.6,0.0,23.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
27,2022-08-08 06:45:00+00:00,0.0,0.0,0.0,0.62,24.5,0.0,24.5,0.0,24.4,0.0,23.6,0.0,23.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
28,2022-08-08 07:00:00+00:00,-0.0,0.0,0.0,0.71,24.5,0.0,24.5,0.0,24.4,0.0,23.6,0.0,23.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
29,2022-08-08 07:15:00+00:00,-0.0,0.0,0.0,0.71,24.6,0.0,24.6,0.0,24.5,0.0,23.7,0.0,23.3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
30,2022-08-08 07:30:00+00:00,-0.0,0.0,0.0,0.71,24.6,0.0,24.6,0.0,24.5,0.0,23.8,0.0,23.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
31,2022-08-08 07:45:00+00:00,-0.0,0.0,0.0,0.71,24.7,0.0,24.7,0.0,24.6,0.0,23.8,0.0,23.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0
32,2022-08-08 08:00:00+00:00,-0.0,0.0,0.0,0.75,24.8,0.0,24.8,0.0,24.7,0.0,23.9,0.0,23.6,0.0,1.0,1.0,1.0,1.0,1.0,0.92,0.0,4.58,2.2
33,2022-08-08 08:15:00+00:00,-0.0,0.0,0.0,0.75,24.9,0.0,24.9,0.0,24.7,0.0,24.0,-0.0,23.6,-0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.0,4.5,2.1
34,2022-08-08 08:30:00+00:00,-0.0,0.0,0.0,0.75,25.0,0.0,25.0,0.0,24.8,0.0,24.1,-0.0,23.7,-0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.0,4.45,1.8
35,2022-08-08 08:45:00+00:00,-0.0,0.0,0.0,0.75,25.1,0.0,25.1,0.0,24.9,0.0,24.2,0.0,23.9,-0.0,1.0,1.0,1.0,1.0,1.0,0.88,0.0,4.38,1.5
