timestamp,electricity_price,ambient_temperature,solar_radiation
2022-12-14 22:30:00,0.31447,-2.0133333333333336,0.0
2022-12-14 22:45:00,0.307235,-2.0733333333333337,1.596832375333333
2022-12-14 23:00:00,0.3,-2.02,0.0
2022-12-14 23:15:00,0.297685,-2.046666666666668,1.4183046333333331
2022-12-14 23:30:00,0.29537,-2.04,1.0215762133333337
2022-12-14 23:45:00,0.293055,-1.9866666666666668,0.0
2022-12-15 00:00:00,0.29074,-1.966666666666667,3.772226928666667
2022-12-15 00:15:00,0.28792,-2.0200000000000005,0.0
2022-12-15 00:30:00,0.2851,-2.0066666666666664,1.4745077333333336
2022-12-15 00:45:00,0.28228,-1.9466666666666657,0.1057941600000001
2022-12-15 01:00:00,0.27946,-1.8866666666666665,3.021748773333334
2022-12-15 01:15:00,0.2771424999999999,-1.94,4.8367819333333335
2022-12-15 01:30:00,0.274825,-2.0533333333333337,0.0
2022-12-15 01:45:00,0.2725075,-2.0533333333333337,1.848093613333333
2022-12-15 02:00:00,0.27019,-1.9933333333333327,2.429962253333333
2022-12-15 02:15:00,0.2711774999999999,-2.0533333333333337,4.592132553333334
2022-12-15 02:30:00,0.272165,-2.0933333333333337,0.0
2022-12-15 02:45:00,0.2731525,-2.046666666666667,0.0
2022-12-15 03:00:00,0.27414,-2.1000000000000005,1.2067161753333338
2022-12-15 03:15:00,0.2780125,-2.0733333333333337,6.188964133333333
2022-12-15 03:30:00,0.281885,-2.140000000000001,2.773793566666667
2022-12-15 03:45:00,0.2857575,-2.1133333333333337,0.6579078326666665
2022-12-15 04:00:00,0.28963,-2.146666666666667,1.7654415933333338
2022-12-15 04:15:00,0.301405,-2.04,0.0
2022-12-15 04:30:00,0.31318,-2.0400000000000005,0.1157124819999999
2022-12-15 04:45:00,0.324955,-2.086666666666668,2.2580463266666664
2022-12-15 05:00:00,0.33673,-2.120000000000001,1.6662598266666666
2022-12-15 05:15:00,0.3607325,-2.14,2.8399147266666662
2022-12-15 05:30:00,0.384735,-2.0733333333333337,0.8397419199999998
2022-12-15 05:45:00,0.4087375,-2.12,2.829996866666667
2022-12-15 06:00:00,0.43274,-2.086666666666668,0.0
2022-12-15 06:15:00,0.4470625,-2.0733333333333337,4.797109146666667
2022-12-15 06:30:00,0.461385,-2.0266666666666664,0.7339476240000001
2022-12-15 06:45:00,0.4757074999999999,-2.026666666666667,0.1223247533333331
2022-12-15 07:00:00,0.4900299999999999,-2.0266666666666664,2.737426876666667
2022-12-15 07:15:00,0.4899374999999999,-2.046666666666667,0.8000690146666665
2022-12-15 07:30:00,0.489845,-2.04,5.435180900000001
2022-12-15 07:45:00,0.4897525,-2.0600000000000005,11.610921333333334
2022-12-15 08:00:00,0.48966,-1.9933333333333327,28.11482773333333
2022-12-15 08:15:00,0.4858825,-2.0333333333333337,34.667461133333326
2022-12-15 08:30:00,0.482105,-2.1000000000000005,39.97700933333333
2022-12-15 08:45:00,0.4783275,-2.0600000000000005,56.18667533333332
2022-12-15 09:00:00,0.47455,-2.12,47.498320666666665
2022-12-15 09:15:00,0.4685925,-1.9666666666666663,129.11197533333333
2022-12-15 09:30:00,0.462635,-1.5733333333333333,151.94702133333334
2022-12-15 09:45:00,0.4566775,-1.5399999999999998,108.04239800000002
2022-12-15 10:00:00,0.45072,-1.4333333333333331,146.101876
2022-12-15 10:15:00,0.43968,-1.0533333333333337,200.99258
2022-12-15 10:30:00,0.42864,-0.8133333333333332,178.49478
2022-12-15 10:45:00,0.4175999999999999,-0.6466666666666666,158.81703533333334
2022-12-15 11:00:00,0.40656,-0.5533333333333331,169.03942
2022-12-15 11:15:00,0.4040525,-0.5733333333333331,152.48591333333331
2022-12-15 11:30:00,0.401545,-0.5133333333333333,157.6004
2022-12-15 11:45:00,0.3990375,-0.3533333333333333,134.74223199999997
2022-12-15 12:00:00,0.39653,-0.3733333333333333,111.43112133333332
2022-12-15 12:15:00,0.4111599999999999,-0.5666666666666667,107.40102066666668
2022-12-15 12:30:00,0.42579,-1.0133333333333332,106.10834733333331
2022-12-15 12:45:00,0.44042,-0.9466666666666668,107.60930400000002
2022-12-15 13:00:00,0.45505,-1.0666666666666669,105.70831266666669
2022-12-15 13:15:00,0.45877,-1.0599999999999998,122.52960533333336
2022-12-15 13:30:00,0.46249,-0.9466666666666668,125.02237666666667
2022-12-15 13:45:00,0.46621,-0.9733333333333332,108.52508466666669
2022-12-15 14:00:00,0.46993,-1.3133333333333332,85.26357000000002
2022-12-15 14:15:00,0.473705,-1.94,64.24026533333334
2022-12-15 14:30:00,0.47748,-2.04,47.58097266666667
2022-12-15 14:45:00,0.481255,-2.26,31.43743
2022-12-15 15:00:00,0.4850299999999999,-2.433333333333333,20.2728278
2022-12-15 15:15:00,0.4887724999999999,-2.74,10.982768466666668
2022-12-15 15:30:00,0.492515,-3.006666666666668,8.959451628666669
2022-12-15 15:45:00,0.4962575,-3.0200000000000005,4.575602380000001
2022-12-15 16:00:00,0.5,-3.2,1.725768726666667
2022-12-15 16:15:00,0.4999775,-3.339999999999999,1.1405945133333333
2022-12-15 16:30:00,0.499955,-3.3333333333333326,3.7061050833333335
2022-12-15 16:45:00,0.4999325,-3.2666666666666675,0.2975460466666668
2022-12-15 17:00:00,0.49991,-3.053333333333333,2.049764
2022-12-15 17:15:00,0.496315,-2.9266666666666663,0.5388897666666668
2022-12-15 17:30:00,0.49272,-2.8733333333333326,3.3986408666666668
2022-12-15 17:45:00,0.489125,-2.733333333333334,0.0
2022-12-15 18:00:00,0.4855299999999999,-2.5800000000000005,2.492777586666666
2022-12-15 18:15:00,0.4741224999999999,-2.586666666666667,2.2349039266666666
2022-12-15 18:30:00,0.462715,-2.586666666666668,0.0
2022-12-15 18:45:00,0.4513075,-2.4666666666666663,2.033233753333333
2022-12-15 19:00:00,0.4398999999999999,-2.4466666666666663,3.21680708
2022-12-15 19:15:00,0.421855,-2.453333333333333,1.4877317466666655
2022-12-15 19:30:00,0.40381,-2.4666666666666663,1.322428333333333
2022-12-15 19:45:00,0.385765,-2.506666666666667,0.0
2022-12-15 20:00:00,0.36772,-2.353333333333333,2.502695373333333
2022-12-15 20:15:00,0.3598625,-2.313333333333333,0.0
2022-12-15 20:30:00,0.352005,-2.4199999999999995,0.0
2022-12-15 20:45:00,0.3441475,-2.493333333333333,0.0
2022-12-15 21:00:00,0.33629,-2.486666666666667,1.2331646466666666
2022-12-15 21:15:00,0.3287325,-2.513333333333333,1.6993204000000002
2022-12-15 21:30:00,0.321175,-2.486666666666667,0.6876624266666664
2022-12-15 21:45:00,0.3136175,-2.566666666666668,0.5884806526666673
2022-12-15 22:00:00,0.30606,-2.566666666666668,2.2349037333333333
2022-12-15 22:15:00,0.30362,-2.693333333333334,6.026967281999999
2022-12-15 22:30:00,0.30118,-2.6466666666666674,0.7405599333333335
2022-12-15 22:45:00,0.29874,-2.5933333333333337,4.21854666
2022-12-15 23:00:00,0.2963,-2.6600000000000006,0.5884805933333332
2022-12-15 23:15:00,0.294255,-2.693333333333334,1.8679298666666664
2022-12-15 23:30:00,0.2922099999999999,-2.546666666666667,1.1075337333333335
2022-12-15 23:45:00,0.290165,-2.473333333333333,0.3372191946666666
2022-12-16 00:00:00,0.28812,-2.4,1.6365051800000003
2022-12-16 00:15:00,0.2861375,-2.4933333333333336,5.24012228
2022-12-16 00:30:00,0.284155,-2.533333333333333,0.9719848866666668
2022-12-16 00:45:00,0.2821725,-2.606666666666668,2.429962273333333
2022-12-16 01:00:00,0.28019,-2.766666666666666,1.510874506666667
2022-12-16 01:15:00,0.277725,-2.7400000000000007,4.3540959333333324
2022-12-16 01:30:00,0.2752599999999999,-2.6800000000000006,3.6565149733333326
2022-12-16 01:45:00,0.2727949999999999,-2.826666666666666,5.2302043220000005
2022-12-16 02:00:00,0.2703299999999999,-2.893333333333333,0.0
2022-12-16 02:15:00,0.273385,-2.846666666666666,3.544108473333333
2022-12-16 02:30:00,0.27644,-2.813333333333333,1.1538187066666663
2022-12-16 02:45:00,0.279495,-2.8666666666666663,0.9157821033333334
2022-12-16 03:00:00,0.28255,-2.9266666666666663,3.808593333333333
2022-12-16 03:15:00,0.286,-2.9466666666666663,0.0
2022-12-16 03:30:00,0.28945,-3.026666666666667,1.6199750266666664
2022-12-16 03:45:00,0.2929,-3.106666666666668,4.595438610666667
2022-12-16 04:00:00,0.29635,-3.26,0.4463198
2022-12-16 04:15:00,0.30839,-3.3733333333333326,0.0
2022-12-16 04:30:00,0.32043,-3.4799999999999995,0.0
2022-12-16 04:45:00,0.33247,-3.626666666666666,7.362620400000001
2022-12-16 05:00:00,0.34451,-3.9,0.0
2022-12-16 05:15:00,0.3731175,-4.086666666666668,0.2347310933333332
2022-12-16 05:30:00,0.401725,-4.220000000000001,2.5886535333333334
2022-12-16 05:45:00,0.4303325,-4.319999999999999,0.0
2022-12-16 06:00:00,0.45894,-4.533333333333334,1.5108744399999992
2022-12-16 06:15:00,0.4800775,-4.713333333333335,0.0
2022-12-16 06:30:00,0.501215,-4.84,1.8348694
2022-12-16 06:45:00,0.5223525,-5.013333333333333,0.0
2022-12-16 07:00:00,0.54349,-5.1800000000000015,0.0
2022-12-16 07:15:00,0.5480475,-5.346666666666667,0.0
2022-12-16 07:30:00,0.552605,-5.440000000000001,6.195577593333335
2022-12-16 07:45:00,0.5571625,-5.426666666666667,3.997039800000001
2022-12-16 08:00:00,0.56172,-5.473333333333333,11.789449
2022-12-16 08:15:00,0.5571625,-5.346666666666667,36.363474
2022-12-16 08:30:00,0.552605,-5.046666666666668,73.748526
2022-12-16 08:45:00,0.5480475,-4.546666666666667,94.37840866666666
2022-12-16 09:00:00,0.54349,-4.1,119.26650533333334
2022-12-16 09:15:00,0.542825,-3.786666666666666,147.46729933333333
2022-12-16 09:30:00,0.54216,-3.9066666666666654,114.91570933333333
2022-12-16 09:45:00,0.5414950000000001,-3.706666666666667,128.434244
2022-12-16 10:00:00,0.54083,-3.526666666666666,144.8257493333333
2022-12-16 10:15:00,0.5286875,-3.3400000000000003,134.18350066666665
2022-12-16 10:30:00,0.516545,-2.64,235.6468133333334
2022-12-16 10:45:00,0.5044025,-1.8733333333333333,280.97635999999994
2022-12-16 11:00:00,0.49226,-1.5866666666666664,154.28112000000002
2022-12-16 11:15:00,0.486475,-2.026666666666667,142.914836
2022-12-16 11:30:00,0.4806899999999999,-2.106666666666667,134.56371466666667
2022-12-16 11:45:00,0.4749049999999999,-1.9800000000000004,143.4372
2022-12-16 12:00:00,0.46912,-1.8866666666666665,125.0852
2022-12-16 12:15:00,0.46829,-1.846666666666667,127.07214133333332
2022-12-16 12:30:00,0.46746,-1.5333333333333334,136.249786
2022-12-16 12:45:00,0.46663,-1.32,116.21500599999996
2022-12-16 13:00:00,0.4658,-1.2466666666666668,125.95138466666666
2022-12-16 13:15:00,0.465635,-1.2066666666666666,105.87361666666666
2022-12-16 13:30:00,0.46547,-1.0066666666666666,93.50560466666668
2022-12-16 13:45:00,0.4653049999999999,-0.7399999999999999,81.99717266666667
2022-12-16 14:00:00,0.46514,-0.6466666666666665,66.40243533333333
2022-12-16 14:15:00,0.4684925,-0.66,55.773416666666655
2022-12-16 14:30:00,0.471845,-0.6866666666666666,45.21713333333334
2022-12-16 14:45:00,0.4751975,-0.76,38.61490866666667
2022-12-16 15:00:00,0.47855,-0.76,26.5675856
2022-12-16 15:15:00,0.4851625,-0.8866666666666669,18.715668266666665
2022-12-16 15:30:00,0.491775,-0.7466666666666667,9.878540066666664
2022-12-16 15:45:00,0.4983875,-1.0,1.226552508666667
2022-12-16 16:00:00,0.505,-1.02,2.5787352066666664
2022-12-16 16:15:00,0.5012925,-0.9000000000000002,1.9076026666666663
2022-12-16 16:30:00,0.497585,-0.9466666666666668,2.935791066666667
2022-12-16 16:45:00,0.4938774999999999,-1.0933333333333333,0.4661555999999998
2022-12-16 17:00:00,0.49017,-1.1,3.5044346526666668
2022-12-16 17:15:00,0.4845775,-1.1733333333333331,0.0
2022-12-16 17:30:00,0.478985,-1.1733333333333331,0.0
2022-12-16 17:45:00,0.4733925,-1.1,0.0
2022-12-16 18:00:00,0.4678,-1.0533333333333332,2.4564107033333333
2022-12-16 18:15:00,0.4513325,-1.34,0.0
2022-12-16 18:30:00,0.434865,-1.6266666666666665,0.0
2022-12-16 18:45:00,0.4183975,-1.88,4.902903733333333
2022-12-16 19:00:00,0.40193,-2.08,4.982249260000001
2022-12-16 19:15:00,0.385225,-2.386666666666666,2.24151572
2022-12-16 19:30:00,0.36852,-2.7133333333333325,0.0
2022-12-16 19:45:00,0.351815,-3.013333333333334,0.5785622733333338
2022-12-16 20:00:00,0.33511,-3.0266666666666664,2.294413406666666
2022-12-16 20:15:00,0.3284725,-3.2333333333333325,3.6862686666666655
2022-12-16 20:30:00,0.321835,-3.7066666666666657,0.3306071466666667
2022-12-16 20:45:00,0.3151975,-4.08,3.1044005400000003
2022-12-16 21:00:00,0.30856,-4.593333333333334,0.0
2022-12-16 21:15:00,0.3027375,-4.973333333333333,2.608489866666667
2022-12-16 21:30:00,0.296915,-5.286666666666666,1.1207581333333332
2022-12-16 21:45:00,0.2910925,-5.6466666666666665,0.0
2022-12-16 22:00:00,0.2852699999999999,-6.080000000000001,0.0
2022-12-16 22:15:00,0.2849275,-6.14,0.8893329973333334
