,timestamp,ambient_temperature_[degree_celsius],electricity_price_[cent_per_kilowatt_hour],heat_pump_coefficient_of_performance,heat_pump_maximum_electrical_power_[watt],room_1_maximum_air_temperature_[degree_celsius],room_1_minimum_air_temperature_[degree_celsius],room_2_maximum_air_temperature_[degree_celsius],room_2_minimum_air_temperature_[degree_celsius],room_3_maximum_air_temperature_[degree_celsius],room_3_minimum_air_temperature_[degree_celsius],room_4_maximum_air_temperature_[degree_celsius],room_4_minimum_air_temperature_[degree_celsius],room_5_maximum_air_temperature_[degree_celsius],room_5_minimum_air_temperature_[degree_celsius],solar_radiation_[watt_per_square_meter]
0,2022-07-11 00:00:00+00:00,16.77,16.7,6.0,1905.2,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.48
1,2022-07-11 00:15:00+00:00,16.71,16.7,6.0,1902.76,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.06
2,2022-07-11 00:30:00+00:00,16.66,16.7,6.0,1901.18,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,10.34
3,2022-07-11 00:45:00+00:00,16.58,16.7,6.0,1898.28,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.17
4,2022-07-11 01:00:00+00:00,16.47,16.7,6.0,1894.1,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.2
5,2022-07-11 01:15:00+00:00,16.43,16.7,6.0,1892.79,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.22
6,2022-07-11 01:30:00+00:00,16.41,16.7,6.0,1892.08,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,7.6
7,2022-07-11 01:45:00+00:00,16.3,16.7,6.0,1888.2,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.65
8,2022-07-11 02:00:00+00:00,16.01,16.7,6.0,1878.04,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,5.5
9,2022-07-11 02:15:00+00:00,15.56,16.7,6.0,1863.23,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,8.12
10,2022-07-11 02:30:00+00:00,15.11,16.7,6.0,1848.76,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.35
11,2022-07-11 02:45:00+00:00,14.76,16.7,6.0,1838.06,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.05
12,2022-07-11 03:00:00+00:00,14.66,16.7,6.0,1835.08,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.05
13,2022-07-11 03:15:00+00:00,14.61,16.7,6.0,1833.6,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,6.35
14,2022-07-11 03:30:00+00:00,14.63,16.7,6.0,1834.19,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,10.85
15,2022-07-11 03:45:00+00:00,14.7,16.7,6.0,1836.27,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,13.22
16,2022-07-11 04:00:00+00:00,14.8,16.7,6.0,1839.27,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,19.24
17,2022-07-11 04:15:00+00:00,15.01,16.7,6.0,1845.56,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,29.47
18,2022-07-11 04:30:00+00:00,15.09,16.7,6.0,1848.25,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,42.77
19,2022-07-11 04:45:00+00:00,15.26,16.7,6.0,1853.58,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,55.51
20,2022-07-11 05:00:00+00:00,15.73,16.7,6.0,1868.72,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,73.8
21,2022-07-11 05:15:00+00:00,16.21,16.7,6.0,1884.94,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,90.92
22,2022-07-11 05:30:00+00:00,16.68,16.7,6.0,1901.67,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,109.73
23,2022-07-11 05:45:00+00:00,17.0,16.7,6.0,1913.72,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,30.0,16.0,141.06
