;Timestamp;Outside Temperature;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;thermalDiscomfort;T_ideal;P_Max;P_elect;Costs;Electricity Price;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Modulation Degree
0;2022-11-28 00:00:00;0.0;21.9;21.9;21.9;21.9;21.9;0.0;0.0;4798.9;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.86;0.0
1;2022-11-28 00:15:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4805.7;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.85;0.0
2;2022-11-28 00:30:00;0.0;21.8;21.8;21.8;21.8;21.8;0.0;0.0;4807.8;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.84;0.0
3;2022-11-28 00:45:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4808.5;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.84;0.0
4;2022-11-28 01:00:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4811.0;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.83;0.0
5;2022-11-28 01:15:00;0.0;21.7;21.7;21.7;21.7;21.7;0.0;0.0;4807.4;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;2.84;0.0
6;2022-11-28 01:30:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4809.1;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.84;0.0
7;2022-11-28 01:45:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4805.7;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.85;0.0
8;2022-11-28 02:00:00;0.0;21.6;21.6;21.6;21.6;21.6;0.0;0.0;4803.1;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.85;0.0
9;2022-11-28 02:15:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4803.1;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.85;0.0
10;2022-11-28 02:30:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4801.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.86;0.0
11;2022-11-28 02:45:00;0.0;21.5;21.5;21.5;21.5;21.5;0.0;0.0;4806.3;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.85;0.0
12;2022-11-28 03:00:00;0.0;21.4;21.4;21.4;21.4;21.4;0.0;0.0;4813.3;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.0;2.82;0.0
13;2022-11-28 03:15:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4813.5;4813.5;0.15;0.12;2718.6;2718.6;2718.6;2718.6;2718.6;2.82;1.0
14;2022-11-28 03:30:00;0.0;23.4;23.4;23.4;23.4;23.4;0.0;0.0;4811.3;4811.3;0.15;0.12;2723.9;2723.9;2723.9;2723.9;2723.9;2.83;1.0
15;2022-11-28 03:45:00;0.0;23.9;23.9;23.9;23.9;23.9;0.0;0.0;4807.6;4807.6;0.15;0.13;2732.4;2732.4;2732.4;2732.4;2732.4;2.84;1.0
16;2022-11-28 04:00:00;0.0;24.4;24.4;24.4;24.4;24.4;0.0;0.0;4811.3;4811.3;0.16;0.13;2723.9;2723.9;2723.9;2723.9;2723.9;2.83;1.0
17;2022-11-28 04:15:00;0.0;24.7;24.7;24.7;24.7;24.7;0.0;0.0;4820.1;4820.1;0.18;0.15;2699.0;2699.0;2699.0;2699.0;2699.0;2.8;1.0
18;2022-11-28 04:30:00;0.0;23.9;23.9;23.9;23.9;23.9;0.0;0.0;4821.3;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;2.79;0.0
19;2022-11-28 04:45:00;0.0;23.4;23.4;23.4;23.4;23.4;0.0;0.0;4822.2;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;2.79;0.0
20;2022-11-28 05:00:00;0.0;23.1;23.1;23.1;23.1;23.1;0.0;0.0;4826.4;0.0;0.0;0.19;0.0;0.0;0.0;0.0;0.0;2.77;0.0
21;2022-11-28 05:15:00;0.0;23.0;23.0;23.0;23.0;23.0;0.0;0.0;4826.6;0.0;0.0;0.22;0.0;0.0;0.0;0.0;0.0;2.77;0.0
22;2022-11-28 05:30:00;0.0;22.8;22.8;22.8;22.8;22.8;0.0;0.0;4825.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;2.77;0.0
23;2022-11-28 05:45:00;0.0;22.8;22.8;22.8;22.8;22.8;0.0;0.0;4822.4;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;2.79;0.0
24;2022-11-28 06:00:00;0.0;22.7;22.7;22.7;22.7;22.7;0.0;0.0;4819.7;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;2.8;0.0
25;2022-11-28 06:15:00;0.0;22.7;22.7;22.7;22.7;22.7;0.0;0.0;4815.8;0.0;0.0;0.32;0.0;0.0;0.0;0.0;0.0;2.82;0.0
26;2022-11-28 06:30:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4816.1;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;2.82;0.0
27;2022-11-28 06:45:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4821.1;0.0;0.0;0.34;0.0;0.0;0.0;0.0;0.0;2.8;0.0
28;2022-11-28 07:00:00;0.0;22.6;22.6;22.6;22.6;22.6;0.0;0.0;4821.4;0.0;0.0;0.35;0.0;0.0;0.0;0.0;0.0;2.79;0.0
29;2022-11-28 07:15:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4814.7;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;2.82;0.0
30;2022-11-28 07:30:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4816.9;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;2.81;0.0
31;2022-11-28 07:45:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4814.9;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;2.82;0.0
32;2022-11-28 08:00:00;0.0;22.5;22.5;22.5;22.5;22.5;0.0;0.0;4810.8;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.83;0.0
33;2022-11-28 08:15:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4805.9;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.85;0.0
34;2022-11-28 08:30:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4801.4;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.86;0.0
35;2022-11-28 08:45:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4791.4;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.88;0.0
36;2022-11-28 09:00:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4779.0;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.91;0.0
37;2022-11-28 09:15:00;0.0;22.4;22.4;22.4;22.4;22.4;0.0;0.0;4776.4;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.91;0.0
38;2022-11-28 09:30:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4774.3;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.92;0.0
39;2022-11-28 09:45:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4763.8;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.93;0.0
40;2022-11-28 10:00:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4750.8;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;2.95;0.0
41;2022-11-28 10:15:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4741.3;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;2.97;0.0
42;2022-11-28 10:30:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4723.4;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;2.99;0.0
43;2022-11-28 10:45:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4702.9;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;3.02;0.0
44;2022-11-28 11:00:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4679.5;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;3.04;0.0
45;2022-11-28 11:15:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4653.0;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;3.07;0.0
46;2022-11-28 11:30:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4627.7;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;3.09;0.0
47;2022-11-28 11:45:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4606.1;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;3.11;0.0
48;2022-11-28 12:00:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4578.6;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;3.13;0.0
49;2022-11-28 12:15:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4541.0;0.0;0.0;0.37;0.0;0.0;0.0;0.0;0.0;3.16;0.0
50;2022-11-28 12:30:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4508.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;3.19;0.0
51;2022-11-28 12:45:00;0.0;22.3;22.3;22.3;22.3;22.3;0.0;0.0;4485.4;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;3.21;0.0
