;Timestamp;T_Air_1;T_Air_2;T_Air_3;T_Air_4;T_Air_5;Storage_1;Storage_2;Storage_3;Storage_4;Storage_5;Storage_Combined;Storage_Av;thermalDiscomfort;P_Max;P_elect;Costs;heatingPowerRoom1;heatingPowerRoom2;heatingPowerRoom3;heatingPowerRoom4;heatingPowerRoom5;COP;Electricity Price;Price Factor;Storage Factor;Modulation Degree
0;2022-11-28 00:00:00;22.2;22.2;22.2;22.2;22.2;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4798.9;1223.7;0.04;701.0;701.0;701.0;701.0;701.0;2.86;0.13;0.85;0.3;0.26
1;2022-11-28 00:15:00;22.4;22.4;22.4;22.4;22.4;0.64;0.64;0.64;0.64;0.64;3.21;0.64;0.0;4805.7;1476.0;0.05;840.4;840.4;840.4;840.4;840.4;2.85;0.13;0.86;0.36;0.31
2;2022-11-28 00:30:00;22.5;22.5;22.5;22.5;22.5;0.66;0.66;0.66;0.66;0.66;3.29;0.66;0.0;4807.8;1450.6;0.05;824.3;824.3;824.3;824.3;824.3;2.84;0.13;0.88;0.34;0.3
3;2022-11-28 00:45:00;22.6;22.6;22.6;22.6;22.6;0.66;0.66;0.66;0.66;0.66;3.32;0.66;0.0;4808.5;1436.7;0.05;815.8;815.8;815.8;815.8;815.8;2.84;0.13;0.89;0.34;0.3
4;2022-11-28 01:00:00;22.7;22.7;22.7;22.7;22.7;0.67;0.67;0.67;0.67;0.67;3.36;0.67;0.0;4811.0;1422.7;0.05;805.7;805.7;805.7;805.7;805.7;2.83;0.13;0.9;0.33;0.3
5;2022-11-28 01:15:00;22.8;22.8;22.8;22.8;22.8;0.68;0.68;0.68;0.68;0.68;3.39;0.68;0.0;4807.4;1421.6;0.04;808.1;808.1;808.1;808.1;808.1;2.84;0.13;0.92;0.32;0.3
6;2022-11-28 01:30:00;22.8;22.8;22.8;22.8;22.8;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4809.1;1405.6;0.04;797.7;797.7;797.7;797.7;797.7;2.84;0.12;0.93;0.31;0.29
7;2022-11-28 01:45:00;22.9;22.9;22.9;22.9;22.9;0.69;0.69;0.69;0.69;0.69;3.43;0.69;0.0;4805.7;1434.8;0.04;817.0;817.0;817.0;817.0;817.0;2.85;0.12;0.95;0.31;0.3
8;2022-11-28 02:00:00;23.0;23.0;23.0;23.0;23.0;0.69;0.69;0.69;0.69;0.69;3.46;0.69;0.0;4803.1;1475.2;0.04;842.0;842.0;842.0;842.0;842.0;2.85;0.12;1.0;0.31;0.31
9;2022-11-28 02:15:00;23.1;23.1;23.1;23.1;23.1;0.7;0.7;0.7;0.7;0.7;3.5;0.7;0.0;4803.1;1440.9;0.04;822.4;822.4;822.4;822.4;822.4;2.85;0.12;1.0;0.3;0.3
10;2022-11-28 02:30:00;23.1;23.1;23.1;23.1;23.1;0.71;0.71;0.71;0.71;0.71;3.54;0.71;0.0;4801.0;1406.0;0.04;804.0;804.0;804.0;804.0;804.0;2.86;0.12;1.0;0.29;0.29
11;2022-11-28 02:45:00;23.2;23.2;23.2;23.2;23.2;0.71;0.71;0.71;0.71;0.71;3.54;0.71;0.0;4806.3;1407.6;0.04;801.0;801.0;801.0;801.0;801.0;2.85;0.12;1.0;0.29;0.29
12;2022-11-28 03:00:00;23.2;23.2;23.2;23.2;23.2;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4813.3;1375.2;0.04;776.9;776.9;776.9;776.9;776.9;2.82;0.12;1.0;0.29;0.29
13;2022-11-28 03:15:00;23.3;23.3;23.3;23.3;23.3;0.71;0.71;0.71;0.71;0.71;3.57;0.71;0.0;4813.5;1306.5;0.04;737.9;737.9;737.9;737.9;737.9;2.82;0.12;0.95;0.29;0.27
